customer_id,customer_type,customer_name,gender,birth_date,age,city,province,latitude,longitude,vehicle_id,vehicle_type,vehicle_brand,vehicle_year,vehicle_age,plate_region,organization_name,transaction_id,transaction_date,last_payment_date,payment_status,sw_amount,penalty_amount,claim_id,claim_count,claim_amount,journal_amount,inflation_rate,weather_condition,economic_index,segment,renewal_probability,cross_sell_score,retention_score,churn_risk,preferred_channel,last_campaign,campaign_response,predicted_revenue,data_quality_score
CUST000074,Organization,Organization 0074,N/A,,,Ambon,Maluku,-3.696932,128.251139,VEH000074,Motorcycle,Honda,2015,11,DE,PT Nusantara 074,TRX000074,2026-05-24,2025-11-09,Installment,37053,50000,CLM000074,3,40000000,87053,3.46,Sunny,112.9,Standard,0.606,0.497,0.334,0.378,Mobile App,No Campaign,Not Contacted,18164.9,0.787
CUST000075,Individual,Sinta Putra,Female,1998-05-04,28,Yogyakarta,Jawa Tengah,-7.826399,110.307577,VEH000075,Motorcycle,Yamaha,2018,8,G,,TRX000075,2025-07-08,2025-04-15,Paid,31867,0,,0,0,31867,1.87,Cloudy,91.4,Standard,0.431,0.375,0.334,0.506,Email,No Campaign,Not Contacted,32796.1,0.791
CUST000076,Individual,Ratna Sari,Female,1969-08-26,57,Bogor,Jawa Barat,-6.664522,106.77827,VEH000076,Motorcycle,Suzuki,2012,14,F,,TRX000076,2025-10-12,2025-09-29,Overdue,37910,25000,,0,0,62910,5.3,Sunny,101.7,At Risk,0.165,0.167,0.295,0.92,Email,Renewal Reminder,No Response,28928.9,0.798
CUST000077,Individual,Gilang Sari,Male,1967-07-12,59,Manado,Sulawesi Utara,1.453992,124.873585,VEH000077,Motorcycle,TVS,2011,15,DB,,TRX000077,2026-04-27,2025-06-22,Paid,42246,0,CLM000077,4,20000000,42246,3.25,Sunny,104.2,At Risk,0.328,0.193,0.2,0.822,Call Center,No Campaign,Not Contacted,25375.7,0.939
CUST000078,Organization,Organization 0078,N/A,,,Ambon,Maluku,-3.6839,128.180746,VEH000078,Truck,Hino,2022,4,DE,Yayasan Mandiri 078,TRX000078,2026-05-01,2025-12-28,Due Soon,471873,0,,0,0,471873,4.16,Sunny,101.4,Growth,0.658,0.659,0.837,0.183,Mobile App,Renewal Reminder,No Response,555584.1,0.929
CUST000079,Individual,Wahyu Santoso,Male,1980-02-10,46,Medan,Sumatera Utara,3.586521,98.654807,VEH000079,Motorcycle,Honda,2008,18,BA,,TRX000079,2023-10-18,2022-11-26,Paid,37874,0,CLM000079,4,30000000,37874,3.4,Cloudy,104.4,Standard,0.435,0.565,0.346,0.482,Mobile App,No Campaign,Not Contacted,21996.8,0.986
CUST000080,Individual,Irwan Gunawan,Male,1961-03-21,65,Bekasi,Jawa Barat,-6.290574,106.935994,VEH000080,Passenger Car,Hyundai,2005,21,Z,,TRX000080,2026-06-11,2023-07-10,Paid,153270,0,CLM000080,2,20000000,153270,2.61,Rainy,107.9,Growth,0.72,0.615,0.596,0.129,SMS,No Campaign,Not Contacted,250155.5,0.982
CUST000081,Individual,Dimas Saputra,Male,1989-10-03,37,Jakarta Timur,DKI Jakarta,-6.20185,106.876147,VEH000081,Passenger Car,Nissan,2008,18,B,,TRX000081,2024-05-03,2023-04-09,Paid,150053,0,CLM000081,4,35000000,150053,3.89,Cloudy,94.8,Growth,0.615,0.768,0.822,0.119,SMS,Renewal Reminder,No Response,334824.5,0.899
CUST000082,Individual,Nurul Sari,Female,1995-08-16,31,Tanjungpinang,Kepulauan Riau,0.860735,104.514046,VEH000082,Motorcycle,TVS,2005,21,BP,,TRX000082,2024-03-27,2023-03-27,Paid,34647,0,,0,0,34647,4.62,Cloudy,107.0,Growth,0.604,0.629,0.557,0.267,Email,MTPL Cross-sell,Opened,72481.8,0.856
CUST000083,Individual,Putri Hidayat,Female,2002-02-15,24,Jakarta Pusat,DKI Jakarta,-6.218853,106.913981,VEH000083,Truck,Mitsubishi,2012,14,B,,TRX000083,2024-03-05,2024-01-24,Overdue,622209,100000,CLM000083,2,20000000,722209,4.75,Rainy,100.0,Growth,0.639,0.467,0.842,0.167,WhatsApp,No Campaign,Not Contacted,1041892.4,0.966
CUST000084,Individual,Andi Rahayu,Male,1959-12-11,67,Cirebon,Jawa Barat,-6.660736,108.624086,VEH000084,Truck,Mercedes-Benz,2020,6,T,,TRX000084,2023-10-19,2023-03-23,Overdue,575562,100000,,0,0,675562,4.03,Rainy,83.3,Growth,0.511,0.775,0.598,0.43,Call Center,Renewal Reminder,Opened,1177387.4,0.925
CUST000085,Individual,Yusuf Hidayat,Male,1963-08-09,63,Binjai,Sumatera Utara,3.656018,98.530638,VEH000085,Motorcycle,Suzuki,2015,11,BK,,TRX000085,2026-01-25,2025-08-27,Paid,43433,0,,0,0,43433,5.08,Rainy,81.6,Growth,0.735,0.407,0.822,0.113,WhatsApp,No Campaign,Not Contacted,66333.4,0.989
CUST000086,Individual,Wahyu Setiawan,Male,1955-06-22,71,Bandar Lampung,Lampung,-5.508605,105.335517,VEH000086,Bus,Hino,2006,20,BE,,TRX000086,2025-03-22,2024-02-16,Overdue,1081883,100000,,0,0,1181883,4.31,Sunny,96.7,Standard,0.402,0.506,0.304,0.413,Email,No Campaign,Not Contacted,935336.9,0.782
CUST000087,Organization,Organization 0087,N/A,,,Jakarta Selatan,DKI Jakarta,-6.321345,106.812468,VEH000087,Passenger Car,Suzuki,2025,1,B,CV Nusantara 087,TRX000087,2023-10-20,2022-07-06,Paid,129184,0,,0,0,129184,3.26,Rainy,102.0,Standard,0.485,0.509,0.644,0.139,SMS,No Campaign,Not Contacted,135453.5,0.842
CUST000088,Individual,Sari Hidayat,Female,2004-11-10,22,Malang,Jawa Timur,-8.006974,112.655769,VEH000088,Motorcycle,TVS,2021,5,P,,TRX000088,2024-01-22,2023-07-07,Paid,32263,0,,0,0,32263,5.32,Cloudy,83.9,Growth,0.638,0.611,0.841,0.445,Email,Renewal Reminder,Clicked,56984.4,0.838
CUST000089,Individual,Agus Saputra,Male,1953-07-17,73,Pekanbaru,Riau,0.429738,101.378582,VEH000089,Motorcycle,TVS,2018,8,BM,,TRX000089,2025-05-17,2024-09-01,Paid,39011,0,,0,0,39011,2.61,Sunny,97.9,Standard,0.664,0.441,0.456,0.385,Email,No Campaign,Not Contacted,18441.5,0.918
CUST000090,Individual,Lia Hartono,Female,1953-05-22,73,Samarinda,Kalimantan Timur,-0.543044,117.221703,VEH000090,Passenger Car,Suzuki,2008,18,KT,,TRX000090,2023-01-26,2022-11-29,Paid,129349,0,,0,0,129349,2.89,Cloudy,108.8,Standard,0.467,0.537,0.649,0.43,SMS,No Campaign,Not Contacted,99406.3,0.853
CUST000091,Individual,Deny Hidayat,Male,1986-03-12,40,Sidoarjo,Jawa Timur,-7.425683,112.717472,VEH000091,Motorcycle,Honda,2023,3,W,,TRX000091,2023-08-25,2022-09-25,Overdue,31535,0,,0,0,31535,3.39,Sunny,85.3,At Risk,0.35,0.244,0.324,0.868,WhatsApp,Renewal Reminder,Not Contacted,19053.5,0.815
CUST000092,Organization,Organization 0092,N/A,,,Jakarta Utara,DKI Jakarta,-6.093703,106.702552,VEH000092,Commercial Vehicle,Mitsubishi,2019,7,B,Yayasan Mandiri 092,TRX000092,2024-08-01,2024-08-01,Due Soon,257730,0,,0,0,257730,1.53,Sunny,99.7,Standard,0.58,0.409,0.537,0.322,Mobile App,Renewal Reminder,Clicked,318691.0,0.809
CUST000093,Organization,Organization 0093,N/A,,,Jakarta Pusat,DKI Jakarta,-6.179839,106.855842,VEH000093,Passenger Car,Hyundai,2014,12,B,UD Mandiri 093,TRX000093,2023-08-01,2022-09-14,Paid,142323,0,,0,0,142323,1.74,Heavy Rain,104.9,Standard,0.715,0.604,0.508,0.415,Call Center,No Campaign,Not Contacted,70221.1,0.773
CUST000094,Organization,Organization 0094,N/A,,,Samarinda,Kalimantan Timur,-0.487458,117.083728,VEH000094,Motorcycle,Suzuki,2017,9,KT,CV Jaya 094,TRX000094,2024-10-30,2023-04-22,Paid,34770,0,,0,0,34770,2.04,Rainy,83.8,Standard,0.502,0.341,0.348,0.261,Mobile App,MTPL Cross-sell,Not Contacted,46512.9,0.772
CUST000095,Individual,Hendra Pratama,Male,1965-06-13,61,Sidoarjo,Jawa Timur,-7.519635,112.771836,VEH000095,Passenger Car,Mitsubishi,2013,13,W,,TRX000095,2023-12-23,2022-07-02,Installment,177583,25000,CLM000095,1,15000000,202583,1.99,Sunny,107.3,Standard,0.389,0.38,0.575,0.522,SMS,MTPL Cross-sell,Converted,85681.3,0.989
CUST000096,Individual,Agus Wijaya,Male,1953-03-19,73,Medan,Sumatera Utara,3.529913,98.72779,VEH000096,Motorcycle,Kawasaki,2020,6,BK,,TRX000096,2023-03-02,2022-12-13,Overdue,33919,25000,,0,0,58919,2.6,Cloudy,85.2,Growth,0.647,0.659,0.65,0.403,WhatsApp,Renewal Reminder,Not Contacted,51309.2,0.904
CUST000097,Individual,Yuni Nugroho,Female,1981-06-19,45,Sidoarjo,Jawa Timur,-7.398913,112.796393,VEH000097,Passenger Car,Hyundai,2013,13,W,,TRX000097,2024-01-04,2022-06-27,Paid,141227,0,,0,0,141227,4.61,Sunny,114.7,Growth,0.707,0.8,0.84,0.09,Mobile App,Renewal Reminder,Clicked,333202.7,0.763
CUST000098,Individual,Fajar Hartono,Male,1970-12-23,56,Madiun,Jawa Timur,-7.65265,111.578278,VEH000098,Motorcycle,TVS,2005,21,N,,TRX000098,2024-12-21,2024-01-03,Overdue,39383,25000,,0,0,64383,4.74,Heavy Rain,99.0,Standard,0.317,0.225,0.541,0.109,WhatsApp,Renewal Reminder,Opened,50689.5,0.832
CUST000099,Individual,Bayu Hidayat,Male,1973-02-12,53,Parepare,Sulawesi Selatan,-4.08434,119.56752,VEH000099,Passenger Car,Hyundai,2023,3,DD,,TRX000099,2023-07-26,2022-11-20,Paid,136505,0,CLM000099,4,40000000,136505,4.1,Sunny,113.9,Growth,0.772,0.715,0.539,0.286,SMS,Renewal Reminder,Opened,138756.3,0.925
CUST000100,Individual,Eko Putra,Male,2001-10-08,25,Tanjungpinang,Kepulauan Riau,0.97501,104.506944,VEH000100,Passenger Car,Honda,2020,6,BP,,TRX000100,2023-10-16,2022-11-17,Overdue,142313,50000,CLM000100,1,30000000,192313,3.29,Sunny,88.7,Standard,0.415,0.249,0.301,0.274,Mobile App,No Campaign,Not Contacted,195396.8,0.868
CUST000101,Individual,Arif Wahyudi,Male,2001-01-10,25,Palembang,Sumatera Selatan,-2.923158,104.784505,VEH000101,Motorcycle,Suzuki,2008,18,BG,,TRX000101,2023-06-01,2022-11-23,Paid,36756,0,,0,0,36756,3.69,Rainy,83.3,Growth,0.645,0.593,0.462,0.427,SMS,No Campaign,Not Contacted,39221.5,0.774
CUST000102,Individual,Novi Setiawan,Female,1965-02-02,61,Sukabumi,Jawa Barat,-6.912107,106.988857,VEH000102,Motorcycle,TVS,2020,6,E,,TRX000102,2023-11-11,2022-07-26,Paid,37486,0,,0,0,37486,4.15,Cloudy,87.0,Standard,0.377,0.331,0.333,0.48,Call Center,MTPL Cross-sell,Not Contacted,42252.1,0.772
CUST000103,Individual,Sinta Setiawan,Female,1964-05-19,62,Depok,Jawa Barat,-6.406656,106.815326,VEH000103,Motorcycle,Honda,2007,19,T,,TRX000103,2024-12-05,2024-09-05,Overdue,45089,25000,,0,0,70089,4.86,Rainy,94.7,Growth,0.747,0.59,0.803,0.241,SMS,No Campaign,Not Contacted,90823.7,0.871
CUST000104,Individual,Rizki Nugroho,Male,1962-03-02,64,Makassar,Sulawesi Selatan,-5.20842,119.473881,VEH000104,Motorcycle,Kawasaki,2011,15,DD,,TRX000104,2023-10-30,2023-02-20,Paid,41679,0,,0,0,41679,1.85,Cloudy,99.3,At Risk,0.232,0.371,0.054,0.851,WhatsApp,No Campaign,Not Contacted,7450.7,0.786
CUST000105,Individual,Yuni Saputra,Female,1972-07-09,54,Semarang,Jawa Tengah,-6.898678,110.426693,VEH000105,Motorcycle,Kawasaki,2023,3,G,,TRX000105,2026-06-01,2025-01-24,Paid,35355,0,CLM000105,5,35000000,35355,1.66,Rainy,91.6,Standard,0.636,0.614,0.659,0.109,Email,Renewal Reminder,No Response,33261.3,0.917
CUST000106,Organization,Organization 0106,N/A,,,Padang,Sumatera Barat,-0.980951,100.393009,VEH000106,Motorcycle,Honda,2011,15,BA,UD Maju 106,TRX000106,2025-06-23,2023-08-07,Due Soon,37200,0,,0,0,37200,3.57,Sunny,82.0,At Risk,0.073,0.298,0.171,0.886,WhatsApp,MTPL Cross-sell,No Response,26509.7,0.798
CUST000107,Organization,Organization 0107,N/A,,,Bandung,Jawa Barat,-6.853854,107.683608,VEH000107,Passenger Car,Honda,2026,0,T,UD Karya 107,TRX000107,2023-03-04,2022-10-02,Paid,162679,0,CLM000107,4,50000000,162679,3.71,Sunny,109.3,Standard,0.674,0.241,0.311,0.122,Email,No Campaign,Not Contacted,103423.2,0.803
CUST000108,Individual,Wati Gunawan,Female,1961-10-26,65,Madiun,Jawa Timur,-7.627294,111.582343,VEH000108,Motorcycle,Suzuki,2024,2,L,,TRX000108,2024-09-17,2024-05-30,Installment,40498,100000,,0,0,140498,4.91,Cloudy,87.6,Standard,0.534,0.481,0.534,0.103,Email,No Campaign,Not Contacted,53591.7,0.885
CUST000109,Individual,Ratna Setiawan,Female,1991-12-21,35,Surabaya,Jawa Timur,-7.253367,112.74265,VEH000109,Motorcycle,Yamaha,2021,5,S,,TRX000109,2024-05-07,2022-07-29,Due Soon,42733,0,,0,0,42733,4.14,Cloudy,105.2,Growth,0.799,0.504,0.617,0.205,SMS,No Campaign,Not Contacted,75743.1,0.796
CUST000110,Individual,Indah Hidayat,Female,1992-09-06,34,Sidoarjo,Jawa Timur,-7.423958,112.714206,VEH000110,Motorcycle,Kawasaki,2009,17,W,,TRX000110,2024-06-13,2024-06-12,Due Soon,42180,0,CLM000110,3,10000000,42180,2.39,Sunny,110.5,Standard,0.699,0.367,0.534,0.309,SMS,Renewal Reminder,Opened,43797.4,0.899
CUST000111,Individual,Dewi Hidayat,Female,2004-03-05,22,Bandung,Jawa Barat,-6.861939,107.631934,VEH000111,Commercial Vehicle,Toyota,2018,8,T,,TRX000111,2026-03-12,2024-12-24,Paid,311239,0,CLM000111,1,40000000,311239,2.83,Heavy Rain,91.0,Standard,0.503,0.294,0.609,0.359,SMS,No Campaign,Not Contacted,391453.9,0.781
CUST000112,Individual,Wahyu Santoso,Male,1970-09-07,56,Jakarta Timur,DKI Jakarta,-6.141319,106.88181,VEH000112,Motorcycle,Honda,2025,1,B,,TRX000112,2024-05-24,2023-01-18,Overdue,36320,25000,CLM000112,5,50000000,61320,2.72,Sunny,81.6,At Risk,0.21,0.232,0.207,0.736,Mobile App,Renewal Reminder,Converted,16094.3,0.93
CUST000113,Individual,Budi Hartono,Male,1982-03-04,44,Singkawang,Kalimantan Barat,0.82986,108.941281,VEH000113,Motorcycle,Honda,2017,9,KB,,TRX000113,2024-06-07,2023-11-30,Overdue,39814,0,,0,0,39814,4.11,Sunny,104.1,Standard,0.471,0.446,0.49,0.169,Mobile App,MTPL Cross-sell,No Response,44903.5,0.909
CUST000114,Individual,Dimas Wahyudi,Male,2000-02-16,26,Solo,Jawa Tengah,-7.569015,110.895308,VEH000114,Motorcycle,Yamaha,2013,13,AA,,TRX000114,2025-12-07,2023-07-19,Paid,37236,0,CLM000114,5,40000000,37236,5.14,Cloudy,96.8,Standard,0.306,0.24,0.344,0.358,WhatsApp,No Campaign,Not Contacted,46823.5,0.768
CUST000115,Individual,Dewi Wahyudi,Female,2002-03-28,24,Pontianak,Kalimantan Barat,-0.029656,109.418046,VEH000115,Motorcycle,Suzuki,2016,10,KB,,TRX000115,2024-10-02,2023-08-11,Overdue,32829,0,CLM000115,2,15000000,32829,2.81,Rainy,113.4,Standard,0.63,0.368,0.437,0.151,Call Center,MTPL Cross-sell,Clicked,38045.3,0.865
CUST000116,Individual,Dedi Sari,Male,1987-08-26,39,Bandar Lampung,Lampung,-5.515952,105.297668,VEH000116,Passenger Car,Wuling,2010,16,BE,,TRX000116,2026-06-05,2024-07-17,Due Soon,163669,0,,0,0,163669,5.02,Rainy,111.2,Growth,0.595,0.755,0.626,0.075,Mobile App,Renewal Reminder,Clicked,276959.1,0.928
CUST000117,Individual,Sri Wijaya,Female,1972-11-22,54,Kediri,Jawa Timur,-7.813222,112.041609,VEH000117,Passenger Car,Suzuki,2022,4,M,,TRX000117,2026-06-09,2022-09-20,Paid,182146,0,,0,0,182146,3.38,Cloudy,85.8,At Risk,0.162,0.166,0.133,0.768,WhatsApp,MTPL Cross-sell,Clicked,28265.7,0.857
CUST000118,Individual,Dedi Sari,Male,1976-01-18,50,Depok,Jawa Barat,-6.394229,106.762995,VEH000118,Passenger Car,Honda,2024,2,Z,,TRX000118,2026-06-21,2025-12-27,Paid,157776,0,CLM000118,4,30000000,157776,2.95,Sunny,87.8,Growth,0.624,0.648,0.639,0.313,Mobile App,Renewal Reminder,Opened,185697.6,0.832
CUST000119,Individual,Bambang Wijaya,Male,1958-12-24,68,Manado,Sulawesi Utara,1.49499,124.822214,VEH000119,Passenger Car,Honda,2013,13,DB,,TRX000119,2026-06-05,2023-07-07,Paid,181908,0,,0,0,181908,3.33,Rainy,105.1,Standard,0.487,0.617,0.635,0.365,Mobile App,MTPL Cross-sell,Opened,264095.7,0.782
CUST000120,Individual,Faisal Kusuma,Male,1996-03-04,30,Palembang,Sumatera Selatan,-2.967251,104.727558,VEH000120,Motorcycle,TVS,2024,2,BG,,TRX000120,2024-10-21,2023-10-30,Due Soon,37361,0,,0,0,37361,4.27,Sunny,93.9,Standard,0.432,0.562,0.355,0.371,Email,MTPL Cross-sell,Clicked,37457.6,0.825
CUST000121,Individual,Wati Pratama,Female,1991-03-17,35,Palembang,Sumatera Selatan,-3.023625,104.758175,VEH000121,Passenger Car,Nissan,2008,18,BG,,TRX000121,2024-12-22,2023-12-28,Paid,161340,0,,0,0,161340,3.17,Rainy,109.4,Standard,0.681,0.564,0.509,0.111,SMS,No Campaign,Not Contacted,100013.5,0.93
CUST000122,Individual,Teguh Santoso,Male,1972-08-04,54,Kediri,Jawa Timur,-7.872849,111.941415,VEH000122,Passenger Car,Daihatsu,2025,1,S,,TRX000122,2026-02-23,2024-08-05,Paid,173562,0,,0,0,173562,2.65,Cloudy,112.4,Standard,0.731,0.639,0.425,0.348,SMS,Renewal Reminder,Opened,218517.6,0.959
CUST000123,Individual,Dimas Wijaya,Male,1961-11-03,65,Singkawang,Kalimantan Barat,0.947617,108.992848,VEH000123,Motorcycle,Yamaha,2021,5,KB,,TRX000123,2023-09-02,2022-12-11,Paid,35407,0,,0,0,35407,2.14,Rainy,80.2,Growth,0.775,0.416,0.821,0.289,Mobile App,MTPL Cross-sell,Clicked,46452.7,0.94
CUST000124,Individual,Bayu Kusuma,Male,1976-09-18,50,Sukabumi,Jawa Barat,-6.949908,106.875959,VEH000124,Motorcycle,Suzuki,2012,14,F,,TRX000124,2024-03-12,2023-05-06,Paid,35610,0,,0,0,35610,3.97,Cloudy,99.6,At Risk,0.277,0.09,0.154,0.653,Mobile App,No Campaign,Not Contacted,9638.9,0.76
CUST000125,Individual,Bayu Hidayat,Male,1999-06-17,27,Jakarta Selatan,DKI Jakarta,-6.276117,106.840096,VEH000125,Truck,Mercedes-Benz,2020,6,B,,TRX000125,2023-03-31,2022-10-30,Due Soon,488502,0,,0,0,488502,5.29,Sunny,113.5,Growth,0.403,0.426,0.718,0.359,Email,MTPL Cross-sell,No Response,837381.4,0.919
CUST000126,Individual,Dewi Wahyudi,Female,1954-01-06,72,Pekanbaru,Riau,0.546571,101.392378,VEH000126,Truck,UD Trucks,2007,19,BM,,TRX000126,2026-03-23,2023-09-10,Due Soon,531526,0,,0,0,531526,3.12,Sunny,93.6,Standard,0.303,0.524,0.325,0.436,SMS,No Campaign,Not Contacted,421750.0,0.871
CUST000127,Individual,Maya Hidayat,Female,1992-01-16,34,Pematangsiantar,Sumatera Utara,2.892168,99.111154,VEH000127,Motorcycle,Yamaha,2009,17,BK,,TRX000127,2025-03-11,2024-08-24,Due Soon,39140,0,,0,0,39140,2.08,Cloudy,112.0,At Risk,0.305,0.181,0.335,0.788,WhatsApp,Renewal Reminder,No Response,20261.2,0.879
CUST000128,Individual,Bambang Rahayu,Male,1989-05-07,37,Kediri,Jawa Timur,-7.8624,112.07639,VEH000128,Motorcycle,TVS,2006,20,N,,TRX000128,2026-01-29,2024-12-31,Overdue,32524,0,,0,0,32524,2.29,Cloudy,113.3,Standard,0.602,0.306,0.414,0.131,SMS,MTPL Cross-sell,No Response,36601.4,0.916
CUST000129,Individual,Fajar Pratama,Male,1997-11-14,29,Magelang,Jawa Tengah,-7.396658,110.164572,VEH000129,Motorcycle,Suzuki,2009,17,K,,TRX000129,2024-11-10,2023-10-05,Paid,36522,0,,0,0,36522,3.71,Sunny,101.2,At Risk,0.351,0.099,0.212,0.663,Email,Renewal Reminder,No Response,4128.5,0.872
CUST000130,Organization,Organization 0130,N/A,,,Yogyakarta,Jawa Tengah,-7.753996,110.324571,VEH000130,Passenger Car,Wuling,2025,1,G,Yayasan Jaya 130,TRX000130,2023-11-01,2023-06-10,Paid,179690,0,,0,0,179690,4.93,Sunny,97.5,Standard,0.464,0.205,0.396,0.534,Email,No Campaign,Not Contacted,221544.6,0.784
CUST000131,Individual,Putri Santoso,Female,1964-08-08,62,Pekalongan,Jawa Tengah,-6.86251,109.739838,VEH000131,Motorcycle,Suzuki,2012,14,AD,,TRX000131,2023-03-29,2022-09-14,Paid,42580,0,,0,0,42580,5.17,Rainy,81.4,Growth,0.441,0.787,0.703,0.159,Mobile App,MTPL Cross-sell,Not Contacted,61328.9,0.841
CUST000132,Individual,Putri Hidayat,Female,2005-06-16,21,Bandar Lampung,Lampung,-5.451375,105.246494,VEH000132,Truck,UD Trucks,2005,21,BE,,TRX000132,2025-10-24,2023-03-12,Paid,495998,0,,0,0,495998,2.62,Sunny,85.5,Growth,0.727,0.664,0.616,0.182,SMS,No Campaign,Not Contacted,800707.4,0.892
CUST000133,Individual,Bayu Santoso,Male,1986-03-02,40,Jakarta Pusat,DKI Jakarta,-6.259583,106.845849,VEH000133,Motorcycle,Yamaha,2021,5,B,,TRX000133,2025-04-10,2022-07-09,Due Soon,41691,0,,0,0,41691,5.29,Sunny,101.2,Growth,0.593,0.488,0.614,0.107,WhatsApp,No Campaign,Not Contacted,77522.7,0.873
CUST000134,Individual,Wati Wahyudi,Female,1951-04-17,75,Binjai,Sumatera Utara,3.615446,98.414345,VEH000134,Truck,UD Trucks,2026,0,BK,,TRX000134,2025-05-09,2023-04-03,Overdue,485484,0,,0,0,485484,3.63,Rainy,83.3,Growth,0.761,0.616,0.45,0.425,Mobile App,MTPL Cross-sell,Not Contacted,1110399.6,0.917
CUST000135,Individual,Wati Setiawan,Female,1980-04-28,46,Banjarmasin,Kalimantan Selatan,-3.270365,114.571307,VEH000135,Motorcycle,TVS,2022,4,DA,,TRX000135,2025-04-16,2023-11-10,Paid,41428,0,,0,0,41428,3.81,Sunny,80.3,Growth,0.675,0.526,0.595,0.112,Mobile App,Renewal Reminder,Clicked,62972.8,0.838
CUST000136,Individual,Wahyu Susanto,Male,1985-08-09,41,Medan,Sumatera Utara,3.581313,98.717632,VEH000136,Commercial Vehicle,Toyota,2017,9,BK,,TRX000136,2023-10-10,2023-08-12,Due Soon,236908,0,CLM000136,2,10000000,236908,2.36,Sunny,91.8,Growth,0.679,0.683,0.514,0.436,SMS,Renewal Reminder,No Response,562411.3,0.854
CUST000137,Organization,Organization 0137,N/A,,,Surabaya,Jawa Timur,-7.233,112.804764,VEH000137,Passenger Car,Toyota,2010,16,AE,Yayasan Prima 137,TRX000137,2025-10-09,2024-11-16,Paid,177352,0,,0,0,177352,3.57,Sunny,107.4,Growth,0.679,0.646,0.72,0.194,Mobile App,No Campaign,Not Contacted,168064.6,0.816
CUST000138,Individual,Hendra Susanto,Male,1968-12-27,58,Binjai,Sumatera Utara,3.613774,98.486169,VEH000138,Passenger Car,Nissan,2016,10,BA,,TRX000138,2024-07-20,2023-01-18,Overdue,139826,100000,,0,0,239826,2.54,Sunny,83.7,Standard,0.432,0.626,0.621,0.531,Email,No Campaign,Not Contacted,144354.0,0.917
CUST000139,Individual,Dian Hidayat,Female,1951-08-04,75,Solo,Jawa Tengah,-7.514831,110.905326,VEH000139,Motorcycle,Kawasaki,2025,1,R,,TRX000139,2024-03-27,2023-01-22,Due Soon,37273,0,,0,0,37273,3.64,Rainy,89.2,Standard,0.48,0.537,0.437,0.35,SMS,Renewal Reminder,No Response,38431.6,0.794
CUST000140,Individual,Ayu Rahayu,Female,1962-04-27,64,Banjarmasin,Kalimantan Selatan,-3.316854,114.542256,VEH000140,Passenger Car,Suzuki,2008,18,DA,,TRX000140,2023-09-03,2022-07-11,Overdue,166647,0,,0,0,166647,3.67,Sunny,96.9,Growth,0.597,0.794,0.809,0.398,WhatsApp,No Campaign,Not Contacted,392822.2,0.817
CUST000141,Individual,Bayu Putra,Male,1975-11-25,51,Semarang,Jawa Tengah,-6.962549,110.404372,VEH000141,Motorcycle,Honda,2021,5,AA,,TRX000141,2025-07-31,2024-03-08,Overdue,31665,25000,,0,0,56665,1.9,Sunny,110.2,Standard,0.418,0.321,0.683,0.254,SMS,MTPL Cross-sell,Not Contacted,38866.1,0.838
CUST000142,Individual,Rudi Nugroho,Male,1965-09-14,61,Jakarta Utara,DKI Jakarta,-6.180453,106.786267,VEH000142,Truck,Isuzu,2009,17,B,,TRX000142,2023-11-03,2023-09-28,Due Soon,485321,0,,0,0,485321,5.48,Rainy,98.1,Growth,0.714,0.52,0.675,0.277,Call Center,No Campaign,Not Contacted,437789.6,0.945
CUST000143,Individual,Putri Santoso,Female,1976-02-12,50,Yogyakarta,Jawa Tengah,-7.757933,110.332092,VEH000143,Truck,UD Trucks,2011,15,K,,TRX000143,2026-03-27,2025-08-23,Overdue,557687,50000,,0,0,607687,4.19,Cloudy,105.8,At Risk,0.183,0.15,0.24,0.612,SMS,No Campaign,Not Contacted,187478.7,0.902
CUST000144,Individual,Novi Pratama,Female,1967-10-21,59,Padang,Sumatera Barat,-1.01637,100.328993,VEH000144,Motorcycle,Kawasaki,2016,10,BA,,TRX000144,2026-04-17,2025-05-02,Installment,37295,25000,,0,0,62295,2.0,Sunny,88.8,At Risk,0.312,0.124,0.169,0.591,Email,MTPL Cross-sell,No Response,23855.9,0.876
CUST000145,Individual,Sri Rahayu,Female,1997-05-15,29,Cimahi,Jawa Barat,-6.930592,107.565018,VEH000145,Passenger Car,Suzuki,2021,5,Z,,TRX000145,2023-12-16,2022-06-30,Paid,149111,0,,0,0,149111,4.96,Cloudy,110.5,At Risk,0.242,0.097,0.335,0.782,WhatsApp,MTPL Cross-sell,Opened,106481.0,0.854
CUST000146,Individual,Novi Putra,Female,1976-05-05,50,Prabumulih,Sumatera Selatan,-3.43394,104.193638,VEH000146,Motorcycle,Honda,2021,5,BG,,TRX000146,2023-10-07,2022-11-24,Paid,38991,0,,0,0,38991,3.47,Rainy,90.5,At Risk,0.329,0.259,0.289,0.786,SMS,No Campaign,Not Contacted,15829.4,0.81
CUST000147,Individual,Bayu Nugroho,Male,2001-10-26,25,Binjai,Sumatera Utara,3.555296,98.416004,VEH000147,Passenger Car,Mitsubishi,2014,12,BA,,TRX000147,2025-12-25,2023-12-03,Paid,177519,0,CLM000147,3,10000000,177519,4.05,Cloudy,89.5,Growth,0.475,0.408,0.47,0.264,SMS,Renewal Reminder,No Response,357848.7,0.925
